game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,neutralgame,postseason,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,clock,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,5,HD27,"V,3,5,V27","8,4,80",TOUT:H T:04:19,"Timeout Frankfurt Galaxy, clock 04:19.","V,3,5,V27",NA,NA,0,04:19,0,10,6,NA,8,V,HD,"KO,2,05:35,22","INT,2,04:12,27",3,5,1:23,KO,2,05:35,HD22,INT,2,04:12,HD27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,5,HD27,"V,3,5,V27","8,5,81","PASS:10,X,43,V34 RET:43,V15 OB:","J. Clark pass intercepted by J. Silva Gomez at the HD34, J. Silva Gomez return 19 yards to the HD15, out-of-bounds.","H,1,10,V15",pass,NA,1,NA,0,10,6,I,8,V,HD,"KO,2,05:35,22","INT,2,04:12,27",3,5,1:23,KO,2,05:35,HD22,INT,2,04:12,HD27,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","9,1,82",{DRIVE}:04:12,FRANKFURT GALAXY drive start at 04:12.,"H,1,10,V15",NA,NA,0,04:12,0,10,6,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","9,2,83","PASS:7,S,TM,V21 SACK:95",J. Sullivan sacked for loss of 6 yards to the HD21 (E. Yeboah).,"H,2,16,V21",pass,NA,0,NA,0,10,6,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,16,HD21,"H,2,16,V21","9,3,84","PASS:7,C,11,V13 OB:","J. Sullivan pass complete to A. Mahoungou for 8 yards to the HD13, out-of-bounds.","H,3,8,V13",pass,NA,1,NA,0,10,6,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,8,HD13,"H,3,8,V13","9,4,85","PASS:7,C,19,V00 T:02:42","J. Sullivan pass complete to N. Strahmann for 13 yards to the HD0, 1ST DOWN FG, TOUCHDOWN, clock 02:42.","H,1,10,V15",pass,pass,0,02:42,1,10,12,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","9,5,86","SPOT:H,V02,Y PAT:K,7,M","FG ball on HD2, J. Sullivan kick attempt failed.","H,1,0,H35",pat,NA,0,NA,0,10,12,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","9,6,87","KO:19,V00 RET:23,V17 TACK:33","N. Strahmann kickoff 65 yards to the HD0, J. Rogers return 17 yards to the HD17 (J. Rodney).","V,1,10,V17",kick_off,NA,0,NA,0,10,12,NA,9,H,FG,"INT,2,04:12,98","TD,2,02:42,98",3,0,1:30,INT,2,04:12,HD02,TD,2,02:42,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD17,"V,1,10,V17","10,1,88",{DRIVE}:02:35,HAMBURG SEA DEVILS drive start at 02:35.,"V,1,10,V17",NA,NA,0,02:35,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD17,"V,1,10,V17","10,2,89","PEN:V,DG,A,10,V12,N",PENALTY HD delay of game (J. Clark) 5 yards to the HD12.,"V,1,15,V12",penalty,NA,0,NA,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,15,HD12,"V,1,15,V12","10,3,90","PASS:10,C,88,V20 TACK:10",J. Clark pass complete to A. Botella M. for 8 yards to the HD20 (O. Williams).,"V,2,7,V20",pass,NA,0,NA,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,7,HD20,"V,2,7,V20","10,4,91","PASS:10,C,82,V39 TACK:41","J. Clark pass complete to T. Nill for 19 yards to the HD39, 1ST DOWN HD (S. Gauthier).","V,1,10,V39",pass,pass,0,NA,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD39,"V,1,10,V39","10,5,92","PASS:10,C,82,H48 TACK:25","J. Clark pass complete to T. Nill for 13 yards to the FG48, 1ST DOWN HD (B. Barnes).","V,1,10,H48",pass,pass,0,NA,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG48,"V,1,10,H48","10,6,93","PASS:10,I,88,* PEN:H,RP,A,46,H33,1 NOPLAY:","J. Clark pass incomplete to A. Botella M., PENALTY FG roughing passer (O. Ogbevoen) 15 yards to the FG33, 1ST DOWN HD, NO PLAY.","V,1,10,H33",penalty,penalty,0,NA,0,10,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG33,"V,1,10,H33","10,7,94","PASS:10,C,12,H00 T:01:30","J. Clark pass complete to J. Madin Cerezo for 33 yards to the FG0, 1ST DOWN HD, TOUCHDOWN, clock 01:30.","V,1,10,H15",pass,pass,0,01:30,1,16,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG15,"V,1,10,H15","10,8,95","PAT:K,4,G",P. Andersen kick attempt good.,"V,1,0,V35",pat,NA,0,NA,1,17,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,0,HD35,"V,1,0,V35","10,9,96","KO:4,H01 RET:33,H27 TACK:40","P. Andersen kickoff 64 yards to the FG1, J. Rodney return 26 yards to the FG27 (M. Spiegel).","H,1,10,H27",kick_off,NA,0,NA,0,17,12,NA,10,V,HD,"KO,2,02:35,17","TD,2,01:30,100",4,83,1:05,KO,2,02:35,HD17,TD,2,01:30,FG00,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG27,"H,1,10,H27","11,1,97",{DRIVE}:01:19,FRANKFURT GALAXY drive start at 01:19.,"H,1,10,H27",NA,NA,0,01:19,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG27,"H,1,10,H27","11,2,98","PASS:7,C,19,H34 OB:","J. Sullivan pass complete to N. Strahmann for 7 yards to the FG34, out-of-bounds.","H,2,3,H34",pass,NA,1,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,3,FG34,"H,2,3,H34","11,3,99","PASS:7,C,13,H33 TACK:52",J. Sullivan pass complete to M. Rutsch for loss of 1 yard to the FG33 (A. Mati).,"H,3,4,H33",pass,NA,0,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,4,FG33,"H,3,4,H33","11,4,100","PASS:7,C,13,H35 OB:","J. Sullivan pass complete to M. Rutsch for 2 yards to the FG35, out-of-bounds.","H,4,2,H35",pass,NA,1,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,2,FG35,"H,4,2,H35","11,5,101","PEN:V,12,A,TM,H40,1","PENALTY HD 12 men on the field 5 yards to the FG40, 1ST DOWN FG.","H,1,10,H40",penalty,penalty,0,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG40,"H,1,10,H40","11,6,102","PASS:7,C,11,H47 TACK:40",J. Sullivan pass complete to A. Mahoungou for 7 yards to the FG47 (M. Spiegel).,"H,2,3,H47",pass,NA,0,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,3,FG47,"H,2,3,H47","11,7,103","PASS:7,C,11,V10 TACK:31","J. Sullivan pass complete to A. Mahoungou for 43 yards to the HD10, 1ST DOWN FG (J. Juurlink).","H,1,0,V10",pass,pass,0,NA,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,HD10,"H,1,0,V10","11,8,104",TOUT:H T:00:14,"Timeout Frankfurt Galaxy, clock 00:14.","H,1,0,V10",NA,NA,0,00:14,0,17,12,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,HD10,"H,1,0,V10","11,9,105","PASS:7,C,11,V00 T:00:05","J. Sullivan pass complete to A. Mahoungou for 10 yards to the HD0, 1ST DOWN FG, TOUCHDOWN, clock 00:05.","H,1,10,V15",pass,pass,0,00:05,1,17,18,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","11,10,106","SPOT:H,V02,Y PAT:P,7/21,G","FG ball on HD2, J. Sullivan pass attempt to G. Adams good.","H,1,0,H35",pat,NA,0,NA,1,17,20,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","11,11,107","PEN:V,FO,A,TM,H40,N",PENALTY HD illegal formation 5 yards to the FG40.,"H,1,0,H40",penalty,NA,0,NA,0,17,20,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG40,"H,1,0,H40","11,12,108","KO:19,V42 RET:45,V42 TACK:53","N. Strahmann kickoff 18 yards to the HD42, J. Sarfo return 0 yards to the HD42 (D. Josiah).","V,1,10,V42",kick_off,NA,0,NA,0,17,20,NA,11,H,FG,"KO,2,01:19,98","TD,2,00:05,98",6,0,1:14,KO,2,01:19,HD02,TD,2,00:05,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD42,"V,1,10,V42","12,1,109",{DRIVE}:00:00,HAMBURG SEA DEVILS drive start at 00:00.,"V,1,10,V42",NA,NA,0,00:00,0,17,20,NA,12,H,FG,"KO,2,00:00,35","HALF,2,00:00,35",0,0,0:00,KO,2,00:00,FG35,HALF,2,00:00,FG35,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD42,"V,1,10,V42","12,2,110",HALF: T:00:00,"End of half, clock 00:00.","V,1,10,V42",NA,NA,0,00:00,0,17,20,NA,12,H,FG,"KO,2,00:00,35","HALF,2,00:00,35",0,0,0:00,KO,2,00:00,FG35,HALF,2,00:00,FG35,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD42,"V,1,10,V42","12,3,111",Q:3 T:15:00,"Start of 3rd quarter, clock 15:00.","V,1,10,V42",NA,NA,0,15:00,0,17,20,NA,12,H,FG,"KO,2,00:00,35","HALF,2,00:00,35",0,0,0:00,KO,2,00:00,FG35,HALF,2,00:00,FG35,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD42,"V,1,10,V42","12,4,112","SPOT:H,H35,Y",FG ball on FG35.,"H,1,10,H35",NA,NA,0,NA,0,17,20,NA,12,H,FG,"KO,2,00:00,35","HALF,2,00:00,35",0,0,0:00,KO,2,00:00,FG35,HALF,2,00:00,FG35,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG35,"H,1,10,H35","12,5,113","KO:19,V03 RET:23,V28 TACK:48","N. Strahmann kickoff 62 yards to the HD3, J. Rogers return 25 yards to the HD28 (N. Knoblauch).","V,1,10,V28",kick_off,NA,0,NA,0,17,20,NA,12,H,FG,"KO,2,00:00,35","HALF,2,00:00,35",0,0,0:00,KO,2,00:00,FG35,HALF,2,00:00,FG35,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD28,"V,1,10,V28","13,1,114",{DRIVE}:14:52,HAMBURG SEA DEVILS drive start at 14:52.,"V,1,10,V28",NA,NA,0,14:52,0,17,20,NA,13,V,HD,"KO,3,14:52,28","TD,3,09:30,100",12,72,5:22,KO,3,14:52,HD28,TD,3,09:30,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD28,"V,1,10,V28","13,2,115","PASS:10,I,88,* BRUP:14",J. Clark pass incomplete to A. Botella M. (J. Poznanski).,"V,2,10,V28",pass,NA,0,NA,0,17,20,NA,13,V,HD,"KO,3,14:52,28","TD,3,09:30,100",12,72,5:22,KO,3,14:52,HD28,TD,3,09:30,FG00,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,10,HD28,"V,2,10,V28","13,3,116","RUSH:24,V30, TACK:90,41",X. Johnson rush for 2 yards to the HD30 (M. Hor;S. Gauthier).,"V,3,8,V30",rush,NA,0,NA,0,17,20,NA,13,V,HD,"KO,3,14:52,28","TD,3,09:30,100",12,72,5:22,KO,3,14:52,HD28,TD,3,09:30,FG00,1
